GENEID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CUNH14orf132	777.7485679	-0.040632218	0.055198074	-0.736116592	0.461659746	0.884464461
ECHDC2	496.2350822	-0.069221133	0.0939345	-0.736908517	0.461177984	0.884464461
EXD3	446.820413	0.049351273	0.066924493	0.737417217	0.460868668	0.884464461
FBXO3	4801.733014	-0.06701308	0.090828711	-0.737796221	0.46063829	0.884464461
FH	3123.736012	-0.058351501	0.079224875	-0.736530053	0.461408185	0.884464461
HINT3	1541.204481	-0.062179137	0.084187815	-0.73857645	0.460164229	0.884464461
IFIH1	218.8191193	0.098783291	0.133804614	0.738265206	0.460353305	0.884464461
IGFBP5	359.8728773	0.156749346	0.21232464	0.738253207	0.460360596	0.884464461
LOC104356172	158.9984993	-0.086835483	0.117757969	-0.737406419	0.460875233	0.884464461
LOC104357783	8.947167291	-0.297330143	0.402592162	-0.738539324	0.46018678	0.884464461
LOC104359119	1057.613082	-0.127215997	0.172438964	-0.737745083	0.460669371	0.884464461
LOC116963150	27.58996232	0.123505677	0.167908808	0.735552102	0.462003321	0.884464461
LOC116964266	38.48353125	0.110848723	0.150441288	0.736823811	0.461229501	0.884464461
LOC116964306	7.571715137	-0.219321993	0.297964323	-0.736067966	0.461689337	0.884464461
LOC116964319	1.801470775	-0.356222598	0.484312086	-0.735522834	0.462021139	0.884464461
LOC116964376	1.847186853	-0.487251712	0.661297926	-0.73681119	0.461237177	0.884464461
LOC116965117	2127.85046	-0.127099945	0.172048717	-0.73874393	0.460062505	0.884464461
LOC116965824	39.92419965	-0.137416522	0.186496298	-0.736832441	0.461224253	0.884464461
LOC116965893	621.8731291	0.144413295	0.195556341	0.738474113	0.460226393	0.884464461
LOC122153352	1.801470775	-0.356222598	0.484312086	-0.735522834	0.462021139	0.884464461
LOC122153551	6.543489879	-0.298138771	0.403961844	-0.738036959	0.46049199	0.884464461
LOC122154220	71.17294493	-0.074034103	0.100498976	-0.736665245	0.461325947	0.884464461
LYPD6B	2675.932689	0.087852247	0.11898833	0.73832658	0.460316018	0.884464461
LYST	3737.556811	0.124389769	0.168966791	0.736178798	0.461621893	0.884464461
MKS1	1567.806373	-0.09076159	0.123005385	-0.7378668	0.460595396	0.884464461
MPHOSPH6	1446.005269	-0.077248474	0.104948141	-0.736063288	0.461692183	0.884464461
MRPL15	2722.11642	0.050090969	0.067984028	0.736804953	0.46124097	0.884464461
MRPS36	821.3349545	-0.092418632	0.125446448	-0.736717807	0.461293976	0.884464461
MYCBP2	3516.210127	0.122857653	0.166759957	0.736733535	0.461284409	0.884464461
MYOZ2	6.881699769	-0.227008206	0.30842404	-0.736026302	0.461714691	0.884464461
NT5DC3	170.9955852	0.066548198	0.089985673	0.73954215	0.459577855	0.884464461
NUP93	1735.659899	-0.058114984	0.078907729	-0.736492922	0.461430774	0.884464461
OXSM	591.91512	0.062781375	0.084996993	0.738630544	0.460131372	0.884464461
PCOLCE2	1442.806923	-0.128730245	0.174771365	-0.736563712	0.46138771	0.884464461
PPP2CB	4455.113342	-0.050131249	0.067836214	-0.739004219	0.459904436	0.884464461
RANBP3L	34.76747769	0.212443827	0.288075927	0.737457758	0.460844022	0.884464461
RGS17	14.50336932	-0.137938169	0.186837401	-0.738279214	0.460344795	0.884464461
RIC3	156.8467934	0.102359128	0.138502471	0.739041888	0.459881562	0.884464461
STUB1	9469.08308	0.058891784	0.079805339	0.737942915	0.460549139	0.884464461
TRIM42	174.0884694	0.089900744	0.121895316	0.73752419	0.460803639	0.884464461
VPS72	417.4126381	-0.219334651	0.298128379	-0.735705377	0.461910016	0.884464461
ABHD3	2207.268564	0.117943333	0.160630835	0.734250888	0.462795844	0.884619655
FOXD2	81.78423858	-0.08280397	0.112783826	-0.734183016	0.462837203	0.884619655
FUT10	287.8242922	-0.092740521	0.126263113	-0.734502098	0.462642782	0.884619655
IER3IP1	962.8869031	-0.097096243	0.13216254	-0.734672951	0.462538698	0.884619655
KCNJ3	7.885951344	0.222717543	0.30324977	0.734435984	0.462683063	0.884619655
LOC116960011	82.45208024	0.126668271	0.172303263	0.735147253	0.462249819	0.884619655
LOC116964098	2.191731685	-0.372201524	0.50636162	-0.735050821	0.462308544	0.884619655
MGAT4D	964.7291959	0.091391487	0.124375082	0.734805442	0.462457992	0.884619655
RBM24	63.91312218	-0.108373768	0.147556293	-0.734457104	0.462670194	0.884619655
SCML4	1.152573788	-0.445405932	0.605745826	-0.735301694	0.462155777	0.884619655
SULF2	3714.977235	0.089714868	0.122143876	0.734501564	0.462643107	0.884619655
SV2B	33.78689893	-0.177545801	0.24168073	-0.734629529	0.462565149	0.884619655
TBRG4	2119.555509	-0.064654128	0.087999825	-0.734707463	0.462517674	0.884619655
TMEM132A	1454.426984	-0.059592553	0.081150943	-0.734342093	0.46274027	0.884619655
EPHA5	62.31892207	0.132766811	0.180913464	0.733869155	0.463028488	0.884688223
LOC104360137	13.84530582	0.161801984	0.220504891	0.73377957	0.463083094	0.884688223
TMIE	1.21009545	0.488951466	0.666319136	0.733809731	0.463064709	0.884688223
UBL7	2229.240378	-0.065522811	0.089286709	-0.733847308	0.463041804	0.884688223
PI4KA	2655.231385	0.04232594	0.057688871	0.733693332	0.463135664	0.884688349
TRIM41	955.3748363	0.08541811	0.116454408	0.733489712	0.4632598	0.884825168
CLEC14A	255.5044458	0.086836273	0.118420793	0.733285694	0.463384199	0.884893839
HACD1	103.2793807	0.121617077	0.165877876	0.733172376	0.463453301	0.884893839
LOC104355522	29.87407807	0.179648163	0.245000387	0.733256648	0.463401911	0.884893839
RND1	215.1719914	-0.103858991	0.14167368	-0.733085997	0.46350598	0.88489415
LOC122154075	4.572018762	-0.253571431	0.345940122	-0.732992257	0.463563152	0.884903037
VSIG1	53.33890595	-0.344995607	0.470791972	-0.732798407	0.463681393	0.885028486
AP3B1	4653.065793	0.067261256	0.091851961	0.732278934	0.463998334	0.885031915
ATL2	3647.010605	0.033467285	0.045701137	0.732307485	0.463980912	0.885031915
ATP5ME	2741.789147	-0.131142895	0.179071487	-0.732349393	0.463955339	0.885031915
DCST1	2.295941053	-0.446367292	0.609443289	-0.732418094	0.463913418	0.885031915
LOC116963637	84.53575224	-0.132987578	0.18159391	-0.73233501	0.463964116	0.885031915
MROH1	1873.935982	-0.087871712	0.119943751	-0.732607671	0.463797751	0.885031915
LOC122154760	132.0696654	-0.131387706	0.179467651	-0.732096869	0.464109445	0.88514365
LOC104368318	841.1139791	-0.055066921	0.075259717	-0.731691846	0.464356675	0.885514935
PABIR2	4195.400836	-0.055639625	0.076079267	-0.731337547	0.464573002	0.885827213
PUM1	3153.874774	0.072582595	0.099262342	0.731219844	0.464644881	0.885864024
CDC42EP4	3265.657342	-0.056352518	0.077096671	-0.730933217	0.464819945	0.88589708
LOC116962156	7.694222957	0.291435213	0.398689577	0.730982775	0.464789674	0.88589708
SFPQ	4922.417606	0.073850871	0.101029208	0.730985351	0.464788101	0.88589708
FLAD1	1013.242297	-0.08751949	0.119826496	-0.730385126	0.465154807	0.886077512
KDM2A	1245.88042	0.127433665	0.174426867	0.73058507	0.465032634	0.886077512
RASL11A	457.2375876	-0.124151552	0.170020656	-0.730214523	0.465259067	0.886077512
SCAF4	1241.641328	0.094557776	0.129497706	0.730188809	0.465274782	0.886077512
SCRIB	3902.975204	0.147830989	0.20243009	0.730281695	0.465218015	0.886077512
TAC1	2.723144899	-0.344104031	0.471009277	-0.730567418	0.465043419	0.886077512
TM4SF1	8822.075585	-0.173102661	0.237069834	-0.730175822	0.465282719	0.886077512
LOC104358558	2.051128834	-0.552730699	0.757196392	-0.729970065	0.465408483	0.886116716
NKX6-1	12.48863362	-0.189105225	0.259034673	-0.73003827	0.465366792	0.886116716
SLC2A2	64.85826533	-0.147245809	0.201746903	-0.729854127	0.465479355	0.886151523
CCNA2	2109.629162	-0.090378216	0.123903409	-0.729424776	0.465741867	0.886250757
KCNK18	5.672118125	0.317278987	0.434887535	0.729565603	0.465655754	0.886250757
LOC104359607	5.709023474	0.277813754	0.380849778	0.729457572	0.465721812	0.886250757
UBA7	236.2445615	-0.076932724	0.105436383	-0.729660124	0.465597961	0.886250757
LOC104357856	31.49048263	0.139766264	0.191713869	0.729035748	0.465979796	0.886603383
ERP29	26120.43095	-0.036007553	0.049430999	-0.728440732	0.466343837	0.886695289
LOC104357820	493.1065148	0.109253811	0.149976171	0.728474468	0.466323193	0.886695289
LOC104366283	3.659909761	-0.373816934	0.513011915	-0.728671056	0.466202902	0.886695289
RAB3A	374.0452512	-0.060184882	0.082605826	-0.728579143	0.466259141	0.886695289
RERGL	223.540603	0.143714795	0.197236651	0.728641428	0.46622103	0.886695289
TACC1	1252.618068	-0.106963252	0.146760581	-0.728828211	0.466106752	0.886695289
NGF	51.19037851	-0.133584507	0.183428033	-0.728266582	0.466450415	0.886797867
CLTA	5009.60309	-0.069496518	0.095592998	-0.727004276	0.467223336	0.887040796
CNGB3	4.479300114	-0.300536063	0.413351314	-0.727071751	0.467182003	0.887040796
EVPL	8839.380599	0.151945184	0.208911607	0.727318056	0.46703114	0.887040796
FBXO45	4147.878214	-0.036131175	0.049641398	-0.727843627	0.466709315	0.887040796
FJX1	297.8906087	-0.07894558	0.108541964	-0.727327727	0.467025217	0.887040796
IQGAP1	9371.204412	0.103672794	0.142649013	0.726768399	0.467367845	0.887040796
LOC116959258	199840.503	0.147265008	0.202622539	0.726794802	0.467351668	0.887040796
MDM1	141.4915015	-0.0837029	0.115117192	-0.727110334	0.467158369	0.887040796
ME1	3114.785028	-0.081006808	0.111459398	-0.726783114	0.467358829	0.887040796
NIPSNAP3A	1844.989229	-0.068353733	0.09396495	-0.72743862	0.466957303	0.887040796
PACC1	1686.006062	-0.098117634	0.134793278	-0.727911926	0.466667502	0.887040796
PGM2	1930.581701	-0.069724724	0.095813663	-0.727711705	0.466790084	0.887040796
RBFOX2	403.9363755	0.076470228	0.105086098	0.727691196	0.466802641	0.887040796
RBM39	2774.311758	0.035600439	0.048983381	0.726786084	0.467357009	0.887040796
WDR44	3250.003092	0.04826632	0.066362969	0.727308021	0.467037285	0.887040796
PHF24	23.70148985	0.148907518	0.204960107	0.726519517	0.467520347	0.887041396
TLNRD1	730.2350305	-0.061467953	0.084607151	-0.726510144	0.467526091	0.887041396
TMEM222	7291.69247	-0.065346107	0.08992988	-0.726633986	0.467450203	0.887041396
HABP4	961.5424708	0.057431358	0.07906341	0.726396167	0.46759594	0.887074036
CDS2	1533.596179	-0.037868462	0.052209211	-0.725321485	0.468254828	0.887208332
CTNNA2	1239.245196	-0.096083857	0.132408341	-0.725663177	0.468045281	0.887208332
GPR176	141.3685835	0.089462628	0.123313042	0.725492022	0.468150238	0.887208332
HOXD8	715.9368681	0.090769146	0.125098536	0.725581197	0.468095551	0.887208332
HSPB8	9884.475743	0.054410532	0.07501841	0.725295725	0.468270628	0.887208332
ID4	1474.126631	-0.069453244	0.095754006	-0.72532991	0.468249661	0.887208332
KCNJ16	326.2145906	-0.098790143	0.136158244	-0.725553886	0.4681123	0.887208332
LARP1	5021.418297	0.12620165	0.17390597	0.725689003	0.468029445	0.887208332
LOC116961877	85.76811651	-0.114984016	0.158543936	-0.725250169	0.46829857	0.887208332
LOC116962848	179.3664595	-0.156811209	0.21618402	-0.725359854	0.468231295	0.887208332
LOC122154738	1.422984556	0.425903511	0.586939375	0.725634586	0.468062813	0.887208332
PLA2G6	1002.460689	-0.052842414	0.07280135	-0.725843874	0.467934487	0.887208332
ANGEL2	1499.968715	0.055625109	0.076982195	0.722571104	0.469943426	0.887559144
ARFGEF3	709.4840875	0.105703213	0.146115155	0.723424024	0.469419416	0.887559144
CCDC3	321.2211562	0.09799997	0.13549738	0.723260993	0.469519553	0.887559144
CGAS	254.1786901	0.09950555	0.137311043	0.724672594	0.468652912	0.887559144
CIT	341.8233456	0.14995152	0.207206695	0.723680862	0.469261685	0.887559144
CYRIA	9626.389384	0.067358567	0.09307373	0.723711912	0.469242618	0.887559144
ENPP5	1225.426236	-0.096425213	0.133209656	-0.723860536	0.46915136	0.887559144
ERG	218.8874071	0.098114752	0.135774034	0.722632663	0.469905596	0.887559144
FGFR2	5708.56903	0.049898333	0.069019806	0.722956723	0.469706473	0.887559144
FMNL3	765.5151551	-0.062636166	0.08652735	-0.723888638	0.469134106	0.887559144
GK5	2096.644115	0.104109877	0.143747262	0.724256419	0.468908327	0.887559144
HAT1	1632.051248	-0.053312301	0.073650777	-0.723852522	0.469156281	0.887559144
JUND	8790.492267	-0.040978713	0.056714301	-0.722546388	0.469958616	0.887559144
LAMA1	11.10159171	-0.22591262	0.312319771	-0.723337559	0.469472523	0.887559144
LOC104365024	1.67254892	-0.409107988	0.564867058	-0.72425535	0.468908984	0.887559144
LOC116961117	45.30793054	0.133577717	0.184617907	0.723536079	0.469350596	0.887559144
LOC116962360	57.9884537	-0.141313664	0.195500346	-0.722830763	0.469783865	0.887559144
LOC116963905	85.3563705	-0.157746588	0.217767803	-0.724379755	0.468832626	0.887559144
LOC116964360	5.255735939	-0.236068644	0.326594078	-0.722819733	0.469790642	0.887559144
LOC122152748	122.397429	-0.073708573	0.101948758	-0.722996277	0.469682171	0.887559144
NDUFS4	4216.025979	-0.121042252	0.167506569	-0.722611968	0.469918313	0.887559144
PWP2	2592.844525	0.055258955	0.076303886	0.724195811	0.46894553	0.887559144
RELB	1201.263286	-0.054850672	0.075910768	-0.722567733	0.469945498	0.887559144
ROR2	568.1350337	0.086434622	0.119374456	0.724062962	0.469027082	0.887559144
SRRM3	2.399368617	0.553416559	0.765477727	0.72296886	0.469699016	0.887559144
TMIGD1	28.80166331	-0.147110884	0.203017989	-0.724619948	0.468685218	0.887559144
TNFSF15	311.643888	0.135204667	0.18674924	0.723990454	0.469071596	0.887559144
ZNF804B	11.60091407	0.211265336	0.292384408	0.722560201	0.469950127	0.887559144
ACVR2B	71.91868785	-0.105303746	0.145799154	-0.722252108	0.470139492	0.887664204
GMNN	801.0551264	-0.053273909	0.073783598	-0.722029158	0.470276551	0.887664204
GNPDA2	3830.769808	-0.068013882	0.094243213	-0.721684671	0.470488368	0.887664204
LOC104364434	5916.480197	0.047440971	0.065723527	0.721826315	0.470401268	0.887664204
LOC116962799	19.2314384	-0.163383023	0.226356845	-0.721794045	0.470421111	0.887664204
NTS	4943.786345	-0.14048294	0.194638474	-0.72176347	0.470439912	0.887664204
PDLIM5	1766.70631	0.10218746	0.141574444	0.721793125	0.470421677	0.887664204
SH3BP1	109.2648545	-0.102373454	0.141833664	-0.721785303	0.470426487	0.887664204
ZNF521	329.5247312	-0.091483793	0.12670559	-0.722018606	0.470283038	0.887664204
PURB	446.0662668	0.097817958	0.135646237	0.72112548	0.470832316	0.888157515
TAF8	515.3112782	-0.043866501	0.060833753	-0.72108819	0.470855257	0.888157515
KIF25	112.6590951	-0.102478101	0.142227345	-0.720523198	0.471202922	0.888293093
KLHL29	35.18849924	-0.126424851	0.175442736	-0.72060465	0.471152792	0.888293093
LOC116959255	152516.9951	-0.102834643	0.142680387	-0.720734256	0.471073032	0.888293093
LOC122154113	2.273703956	-0.51553235	0.715630373	-0.720389142	0.471285434	0.888293093
MAGT1	5112.768334	-0.062294169	0.086424231	-0.720795176	0.471035544	0.888293093
RAP1A	9525.240494	-0.071957327	0.099889162	-0.72037172	0.471296158	0.888293093
UPF1	7143.619439	0.073532784	0.102042581	0.720608826	0.471150222	0.888293093
NOX3	2.559791764	0.380535779	0.528325367	0.720267855	0.471360092	0.888314233
ACSF2	8331.182621	-0.06668734	0.093171836	-0.715745688	0.474148394	0.888450241
ADAM28	81.73668119	-0.146731699	0.204561036	-0.717300334	0.473188801	0.888450241
ANKRD17	1570.566872	0.136718169	0.190831175	0.716435191	0.473722672	0.888450241
APLP2	20519.54982	0.076469392	0.107063535	0.714243106	0.475076866	0.888450241
APOBEC2	78.32235938	0.117228292	0.16380786	0.715645095	0.474210521	0.888450241
ARID1A	1691.752008	0.107545986	0.150694592	0.713668514	0.475432181	0.888450241
ATXN10	1420.848459	-0.093588032	0.130939185	-0.71474427	0.474767077	0.888450241
BNC2	781.3827199	0.113443577	0.158125885	0.71742572	0.473111455	0.888450241
BSDC1	1386.02873	-0.072075059	0.100537937	-0.716894152	0.47343941	0.888450241
BST1	1460.204742	-0.059640257	0.082968099	-0.718833597	0.472243454	0.888450241
CACNB3	168.3371726	-0.097952792	0.137312163	-0.713358454	0.475623975	0.888450241
CASD1	588.0686444	0.05596734	0.077812577	0.719258274	0.4719818	0.888450241
CDKAL1	2272.46114	-0.052345318	0.073384786	-0.713299325	0.475660555	0.888450241
CKM	70.68982983	0.304551504	0.423163057	0.719702486	0.471708195	0.888450241
CRKL	3377.520709	0.057698646	0.080905732	0.713158935	0.475747414	0.888450241
CRYBA1	80.02017104	0.12357815	0.172117583	0.717986786	0.472765435	0.888450241
DAZAP2	717.4726633	-0.046372238	0.064979853	-0.713640247	0.475449664	0.888450241
DUSP19	3631.804106	-0.07250687	0.101173885	-0.716655984	0.473586391	0.888450241
DYRK4	2.309431752	-0.334006833	0.46541512	-0.717653592	0.472970905	0.888450241
ECM1	1350.68961	-0.10813522	0.151625741	-0.713171912	0.475739385	0.888450241
EFHC1	43.43887237	-0.145367906	0.203147559	-0.715577909	0.474252018	0.888450241
FAM189A2	10.1819334	0.238076349	0.331102394	0.719041462	0.472115374	0.888450241
FST	521.0718942	-0.117503741	0.164250454	-0.715393704	0.474365802	0.888450241
GATB	1212.753619	-0.060824511	0.08488382	-0.716561895	0.473644463	0.888450241
GJD2	157.0527445	-0.171901443	0.240830907	-0.71378481	0.475360254	0.888450241
HMCN1	1278.358263	-0.153563903	0.215283114	-0.713311419	0.475653073	0.888450241
IGF1R	2572.014519	0.1324782	0.185615048	0.713725536	0.475396913	0.888450241
IKZF1	120.5391515	-0.097384786	0.136230021	-0.714855542	0.474698311	0.888450241
IRF2BP1	456.3750298	-0.065565339	0.091439813	-0.717032732	0.4733539	0.888450241
LIN54	454.8039701	0.087636286	0.122911769	0.713001586	0.475844776	0.888450241
LOC104355784	449.6431034	-0.189403243	0.26497223	-0.714804125	0.474730086	0.888450241
LOC104357332	1603.040298	0.133220717	0.186357758	0.714865416	0.474692209	0.888450241
LOC104357925	39.51448401	0.118341268	0.16532373	0.715815373	0.474105359	0.888450241
LOC104357937	519.9569396	-0.148657428	0.207017174	-0.718092247	0.47270041	0.888450241
LOC104360466	95.46739949	-0.202334093	0.281768384	-0.718086574	0.472703908	0.888450241
LOC104360591	6.682883268	-0.254793162	0.355253345	-0.717215378	0.473241212	0.888450241
LOC104360707	33837.36361	-0.07433017	0.103999189	-0.714718746	0.474782852	0.888450241
LOC104362323	13.38968172	-0.198840719	0.277475859	-0.71660547	0.473617568	0.888450241
LOC104365532	3.76525312	-0.329252705	0.459170306	-0.717060099	0.473337014	0.888450241
LOC104366127	266.1402796	-0.0925987	0.129313836	-0.716077284	0.47394363	0.888450241
LOC104367939	201.8944273	-0.072632581	0.101789286	-0.713558212	0.475500405	0.888450241
LOC116960115	27.62985083	0.11814024	0.16544653	0.714069012	0.475184507	0.888450241
LOC116960189	6.660104722	0.35630925	0.498578383	0.714650418	0.474825083	0.888450241
LOC116962203	3.17396098	-0.426791641	0.598554643	-0.713037056	0.475822827	0.888450241
LOC116964221	5.621482189	-0.226133972	0.317129766	-0.713064481	0.475805858	0.888450241
LOC116964791	29.32705197	-0.238837055	0.334677594	-0.713633237	0.475454	0.888450241
LOC116964893	7.607189278	0.296366246	0.413742195	0.716306553	0.473802082	0.888450241
LOC116965063	7.46829844	-0.23782878	0.331735737	-0.716922398	0.473421981	0.888450241
LOC122152887	6.948214848	-0.363472129	0.505519576	-0.71900703	0.472136588	0.888450241
