GeneId	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
UBE3D	650.8021837	-0.095866993	0.100818206	-0.950889697	0.341660372	0.846478956
YARS2	999.7463268	-0.056381578	0.059161169	-0.953016633	0.340581643	0.846478956
ZC3H12D	541.9937415	0.140541632	0.147756339	0.951171595	0.341517275	0.846478956
ZMYM2	775.7864835	0.066271136	0.069651256	0.9514708	0.341365435	0.846478956
ATP6V0A4	1.762121977	0.593894192	0.6251572	0.949991766	0.342116437	0.846648535
CCSER1	1270.352795	0.074432698	0.078371553	0.949741268	0.342243735	0.846648535
LOC122153583	132.3158029	0.652999267	0.687701912	0.949538247	0.342346929	0.846648535
LOC122154264	2.86808537	-1.247486519	1.312732444	-0.950297621	0.341961047	0.846648535
MOB1B	3254.247383	0.098169124	0.103315992	0.950183244	0.342019151	0.846648535
MTCL1	2586.068599	0.213181146	0.224445898	0.949810835	0.342208379	0.846648535
NMNAT2	508.478831	-0.192896287	0.202943942	-0.950490487	0.341863085	0.846648535
SF3A3	2420.618748	0.04720279	0.04965951	0.950528721	0.341843668	0.846648535
SMIM14	4274.163167	0.080117281	0.08433927	0.949940418	0.342142528	0.846648535
STXBP5	2055.197913	0.071660524	0.075416447	0.950197559	0.342011879	0.846648535
SYN2	57.78434678	-0.216267698	0.2277675	-0.949510787	0.342360888	0.846648535
VDAC2	15798.75761	-0.085104277	0.089613573	-0.949680655	0.342274542	0.846648535
ARFIP2	1760.884688	-0.062030169	0.065425372	-0.948105708	0.343075643	0.846691979
CD6	1.467530111	-0.729066194	0.77005733	-0.946768722	0.343756643	0.846691979
CSPP1	404.7772488	0.071019728	0.07490205	0.948168018	0.343043926	0.846691979
DLX6	25.98874584	-0.260079289	0.274052703	-0.949011946	0.342614536	0.846691979
E2F5	467.093625	-0.049018211	0.051719828	-0.947764394	0.343249411	0.846691979
KRCC1	150.8287965	-0.118301466	0.124802231	-0.947911469	0.343174526	0.846691979
LIX1L	1347.697722	-0.107566128	0.113448193	-0.948151976	0.343052092	0.846691979
LOC104360462	7.800673529	0.298723133	0.315550927	0.946671701	0.343806095	0.846691979
LOC104363249	482.881029	0.111919101	0.117999966	0.948467232	0.342891647	0.846691979
LOC104364344	858.5281499	0.262309614	0.276350116	0.949193068	0.342522426	0.846691979
LOC116963384	23.5005928	-0.354351791	0.374252571	-0.946825268	0.343727824	0.846691979
LOC122153807	19.87731796	-0.21919731	0.231494001	-0.946881167	0.343699335	0.846691979
LOC122154748	4.030493533	0.335465226	0.354336181	0.946742792	0.343769859	0.846691979
MATK	34.90862794	-0.186460705	0.196713278	-0.947880623	0.343190231	0.846691979
MEF2C	704.8501141	0.115647512	0.122063347	0.947438477	0.343415393	0.846691979
MRPS5	2111.248326	-0.049257891	0.051896042	-0.949164707	0.342536849	0.846691979
MYL10	22.27269722	-0.179532508	0.189478257	-0.947509814	0.343379058	0.846691979
NIN	364.7338631	0.187554749	0.19792302	0.947614627	0.343325677	0.846691979
OMG	30.80395132	-0.208569543	0.219807473	-0.948873758	0.342684823	0.846691979
PAQR9	2049.429984	0.162825345	0.17187354	0.947355509	0.343457654	0.846691979
PCID2	2421.992383	-0.082205704	0.086802485	-0.947043208	0.343616762	0.846691979
PKD2L2	43.86895116	-0.210337196	0.222144088	-0.946850297	0.343715068	0.846691979
PTPN1	1326.785708	0.089336186	0.094339405	0.946965753	0.34365623	0.846691979
SEC24C	7822.112692	0.061858281	0.065289814	0.947441528	0.343413838	0.846691979
SLC16A2	520.8114704	-0.094423194	0.099467125	-0.949290473	0.342472898	0.846691979
STOML2	1850.879231	-0.085374714	0.089984971	-0.948766361	0.342739454	0.846691979
TEKT3	102.0030186	-0.11309591	0.119361756	-0.947505413	0.343381299	0.846691979
UNC45A	3132.989064	-0.105858307	0.111800933	-0.946846366	0.343717071	0.846691979
LOC116964306	2.843879259	-0.439115745	0.46432086	-0.94571617	0.344293373	0.847389321
LRRC3B	209.33427	-0.126559239	0.133787574	-0.945971551	0.344163097	0.847389321
PXN	840.5711623	-0.076082012	0.08044674	-0.945743886	0.344279232	0.847389321
TMEM200C	105.2158795	-0.200923783	0.212435009	-0.945812953	0.344243998	0.847389321
LOC122153310	27.30851956	0.154514805	0.163415306	0.945534472	0.34438608	0.847491886
GGT1	573.3849093	-0.108180602	0.114433147	-0.945360718	0.34447475	0.847584485
RNASET2	5035.559976	-0.097884398	0.103586886	-0.944949709	0.344684552	0.847723884
RNF10	25752.08379	0.044311257	0.046883357	0.945138308	0.34458827	0.847723884
SLC39A5	7.556760783	0.290657596	0.307560143	0.945043117	0.344636864	0.847723884
DCAF17	791.9702231	-0.090697751	0.096005312	-0.944715965	0.344803904	0.847891846
EDEM3	1774.339252	0.071416792	0.075640417	0.944161796	0.345086975	0.847992794
FGL1	317.8870845	0.158657226	0.16807637	0.943959145	0.345190526	0.847992794
GLCCI1	920.8497871	0.094346533	0.099908868	0.944325915	0.345003127	0.847992794
LOC104364755	82.34071424	-0.200794624	0.212758764	-0.943766641	0.345288911	0.847992794
LOC116961512	2.464382021	0.424631096	0.449704638	0.944244423	0.345044759	0.847992794
LOC116963614	22.77111289	0.178875032	0.189468076	0.944090616	0.345123344	0.847992794
PPP1R1A	24.09854698	-0.157188823	0.166476053	-0.944212819	0.345060906	0.847992794
TMEM125	2636.853112	0.092183857	0.097661998	0.943907139	0.345217103	0.847992794
TNNT2	11.53109492	-0.224174755	0.237539674	-0.943736054	0.345304545	0.847992794
ELK3	958.2503858	-0.059371362	0.062932466	-0.943413882	0.345469245	0.848111422
LOC116960459	13.67795476	-0.874537711	0.926884224	-0.943524216	0.345412835	0.848111422
LOC116960651	4.221388465	0.393806015	0.417546843	0.943142121	0.345608214	0.848111422
LOC122153537	8.823897382	0.256815247	0.272272684	0.943228099	0.345564244	0.848111422
PSMC6	6123.360169	-0.071974679	0.076309448	-0.943194861	0.345581242	0.848111422
PPFIBP1	7777.923936	0.104354963	0.110663551	0.942993079	0.345684443	0.848173147
SNX33	2407.42135	0.105240359	0.111626836	0.942787262	0.345789728	0.848306136
CFAP299	18.36774897	0.174782851	0.185454366	0.942457463	0.345958479	0.848553862
HENMT1	396.3300819	0.156799763	0.166453668	0.942002449	0.346191386	0.848553862
LOC104356678	8.191084157	0.274134974	0.291185344	0.941444959	0.346476883	0.848553862
LOC116962914	16.50005161	0.477006089	0.506805857	0.941200821	0.346601956	0.848553862
LOC116963207	5.62812225	0.322482835	0.342216666	0.942335272	0.346021015	0.848553862
LOC122152639	185.9232246	0.184509372	0.196026963	0.941244863	0.346579391	0.848553862
LOC122154070	16.03744526	1.531092067	1.625771177	0.94176357	0.346313701	0.848553862
LPAR3	3.755561035	-0.393635941	0.417961873	-0.941798682	0.34629572	0.848553862
MAPRE2	2797.551314	-0.07363375	0.078172419	-0.941940278	0.346223217	0.848553862
MCF2L2	190.3020384	0.113310877	0.120381126	0.941267799	0.34656764	0.848553862
MICU3	225.1693001	0.120676214	0.128216261	0.941192739	0.346606097	0.848553862
RDH8	1.040353759	0.64182347	0.68140286	0.941914846	0.346236239	0.848553862
TAP2	885.1997256	-0.093910393	0.099703378	-0.941897812	0.34624496	0.848553862
ZHX1	1750.372188	0.148980339	0.158226075	0.941566292	0.346414734	0.848553862
BMPR1B	16.22506381	-0.219674437	0.233609058	-0.940350682	0.347037711	0.848609663
COL10A1	441.8692886	0.166995985	0.177561609	0.940496013	0.346963194	0.848609663
FAM13A	1811.364516	0.077607237	0.082524459	0.940414975	0.347004744	0.848609663
HSP90B1	15175.67127	0.105533095	0.112216117	0.940445072	0.346989312	0.848609663
HTR1D	84.93238342	-0.181904282	0.193433493	-0.940397028	0.347013946	0.848609663
LOC104362636	4.243920037	0.425862967	0.452563063	0.941002485	0.346703586	0.848609663
LOC116963048	57.08586031	-0.155220677	0.164981962	-0.940834231	0.346789816	0.848609663
SLC16A6	673.9459124	0.201309233	0.214035597	0.9405409	0.346940181	0.848609663
LOC104364320	1025.458488	0.063431927	0.067467383	0.940186553	0.347121878	0.84866452
PNN	1332.097241	0.141888808	0.150928259	0.940107629	0.347162356	0.84866452
CPLX4	55.72626074	0.163568517	0.174052519	0.939765297	0.347337963	0.848754741
LOC116958912	2829.916047	0.111606242	0.118752086	0.939825533	0.347307059	0.848754741
MREG	397.1219737	-0.099060303	0.105412819	-0.939736775	0.347352597	0.848754741
ACER1	11894.88777	-0.111499682	0.11926015	-0.934928232	0.349825287	0.849096318
AKAP11	1221.246931	0.139893567	0.149173305	0.937792239	0.34835119	0.849096318
ALDH1A3	1436.041905	-0.134826104	0.14391427	-0.936850134	0.348835653	0.849096318
BCL2	531.2869656	0.094780554	0.101438055	0.934368796	0.350113688	0.849096318
BORA	704.2219502	0.083200355	0.088815709	0.936775211	0.348874199	0.849096318
CCDC59	1515.162371	-0.091284588	0.097367777	-0.937523591	0.348489295	0.849096318
CCT7	9926.407326	-0.076727861	0.082064063	-0.934975167	0.349801097	0.849096318
CCT8	11426.30121	-0.072233791	0.077276555	-0.934743928	0.349920282	0.849096318
CDC20B	8.684440448	0.274622101	0.293979456	0.934154055	0.350224432	0.849096318
CDC5L	1613.655479	0.218962378	0.233160458	0.939105968	0.34767634	0.849096318
CEP104	611.3589481	0.093100937	0.099468544	0.935983713	0.349281574	0.849096318
DLC1	931.1003496	0.120138843	0.128085395	0.937958951	0.348265506	0.849096318
EIF5	22679.17749	0.063301471	0.067664737	0.935516405	0.349522233	0.849096318
ERAL1	763.4260312	-0.101004231	0.108024156	-0.935015233	0.349780449	0.849096318
FGF10	69.60057952	0.173835866	0.185189026	0.938694209	0.347887768	0.849096318
FOXRED1	775.791665	-0.108805857	0.116354474	-0.935123963	0.349724419	0.849096318
HCN3	475.1319928	0.097491106	0.104380361	0.933998549	0.350304641	0.849096318
HSBP1	4372.948712	-0.091609166	0.097852614	-0.936195391	0.349172596	0.849096318
IL10RB	1124.812909	-0.114712327	0.122713181	-0.934800371	0.349891189	0.849096318
IL17B	48.36789806	-0.137707058	0.146957554	-0.937053285	0.348731149	0.849096318
JDP2	332.7678267	-0.098374569	0.105244601	-0.934723189	0.349930973	0.849096318
KCTD16	83.70485614	0.182536974	0.195190451	0.93517369	0.349698795	0.849096318
LGI1	224.1428446	0.128592018	0.137150532	0.937597656	0.348451216	0.849096318
LOC104355577	998.4143474	-0.134693152	0.144015474	-0.935268612	0.349649887	0.849096318
LOC104357025	40.72336111	0.249079646	0.266034473	0.936268306	0.349135062	0.849096318
LOC104359459	323.3841211	-0.139748239	0.148916623	-0.93843277	0.348022052	0.849096318
LOC104361068	4271.545043	-0.1182382	0.126268236	-0.936404939	0.349064736	0.849096318
LOC104362054	5383.109159	-0.18651459	0.199634019	-0.934282595	0.35015814	0.849096318
LOC104365466	2.746958365	-0.400171054	0.428430763	-0.934039029	0.350283761	0.849096318
LOC104365775	909.6854824	-0.09589921	0.102220379	-0.938161362	0.348161491	0.849096318
LOC116958960	4828.814446	-0.146625939	0.156440395	-0.937263928	0.348622813	0.849096318
LOC116960977	3.932458393	-0.305464981	0.326811416	-0.934682714	0.349951838	0.849096318
LOC116963989	37357.17492	-0.11674276	0.124897314	-0.934709939	0.349937803	0.849096318
LOC122153831	58.52252831	0.213603929	0.228409526	0.935179602	0.349695749	0.849096318
MICALL1	4423.821036	0.13223623	0.14094838	0.938189073	0.348147253	0.849096318
MORF4L1	4807.907505	-0.087354987	0.093303945	-0.936241088	0.349149073	0.849096318
MTERF2	236.6185948	-0.088647449	0.094882464	-0.934286967	0.350155885	0.849096318
NKX2-5	2.443713974	0.585220521	0.625400901	0.935752602	0.34940058	0.849096318
NOX5	5.212800755	0.384548616	0.409395431	0.939308517	0.347572367	0.849096318
ORMDL3	2127.899757	0.056044218	0.059754419	0.937909165	0.348291093	0.849096318
PIH1D2	40.82853163	0.11582046	0.12337736	0.938749703	0.347859268	0.849096318
PIP4K2B	1948.43555	0.06621484	0.07066444	0.937031971	0.348742113	0.849096318
RBM24	55.49290093	-0.152344351	0.163044275	-0.934374119	0.350110943	0.849096318
RBM48	247.8791332	-0.09228482	0.09844129	-0.937460497	0.348521734	0.849096318
RGS6	32.7121596	-0.188878263	0.201210259	-0.938710897	0.347879197	0.849096318
SH3D19	11092.2115	0.114259751	0.121813289	0.937990853	0.348249111	0.849096318
SIN3B	823.7119562	0.132119547	0.141000809	0.937012686	0.348752032	0.849096318
SMIM28	4.731072799	0.39739659	0.423613428	0.938111409	0.348187159	0.849096318
SPAG5	609.202182	-0.151177177	0.160985895	-0.939070948	0.347694319	0.849096318
TRMT1L	2299.885595	-0.07061536	0.075276749	-0.938076639	0.348205026	0.849096318
TSPAN5	708.3772839	0.079275809	0.084540603	0.937724668	0.348385923	0.849096318
VCPIP1	1134.413795	0.153211905	0.163849952	0.935074455	0.34974993	0.849096318
VOPP1	1293.034646	-0.101285879	0.107874544	-0.938922893	0.347770334	0.849096318
ZNF281	401.7024328	0.108576267	0.116106681	0.935142289	0.349714975	0.849096318
ZNHIT6	466.0120598	-0.082453823	0.088151584	-0.935364049	0.349600718	0.849096318
ACAD11	982.2650647	0.089532665	0.096122759	0.931440859	0.351625564	0.849311436
ATP11A	5782.582774	0.097813482	0.104897488	0.932467339	0.351095058	0.849311436
CMTR1	1702.371085	0.069948657	0.075249253	0.929559495	0.352599207	0.849311436
CNTRL	196.6557732	0.216933909	0.232673174	0.932354619	0.35115329	0.849311436
COLGALT2	2048.499758	0.09268724	0.099400118	0.9324661	0.351095698	0.849311436
CUNH2orf88	529.7637115	-0.114751919	0.123059343	-0.932492534	0.351082043	0.849311436
CUNH3orf20	118.9690917	0.118990379	0.128032722	0.929374749	0.352694909	0.849311436
FBXO4	421.2133888	0.133711681	0.143575503	0.931298712	0.351699068	0.849311436
FZR1	1165.432213	0.092721531	0.099462214	0.93222871	0.351218341	0.849311436
ISG20L2	520.7594679	-0.07371087	0.07925013	-0.930104091	0.352317193	0.849311436
LOC104363711	2.049244596	-0.486402823	0.521410677	-0.932859345	0.350892596	0.849311436
LOC104367011	2538.55718	-0.198307035	0.21303577	-0.930862619	0.351924633	0.849311436
LOC116959722	4595.552506	0.094330515	0.101332026	0.930905253	0.351902577	0.849311436
LOC116959932	1.902720421	-0.441633732	0.474970126	-0.929813703	0.35246755	0.849311436
LOC116960764	261.0795754	-0.109340245	0.117355403	-0.931701834	0.351490638	0.849311436
LOC116962361	18.10034666	-0.214418322	0.22976943	-0.933189077	0.350722353	0.849311436
LOC116965184	2.42380481	-0.555381668	0.595997552	-0.931852264	0.35141288	0.849311436
LOC116965278	396.2984846	-0.096619169	0.103785279	-0.930952533	0.351878118	0.849311436
LOC116965579	7.778389936	-0.260381021	0.279394676	-0.931946966	0.351363934	0.849311436
LOC122152568	17.53046461	-0.224726777	0.241486014	-0.930599553	0.352060746	0.849311436
LOC122152752	8.876513017	-0.240253164	0.258215272	-0.930437468	0.352144627	0.849311436
LOC122153222	6.896025539	-0.38965061	0.418060775	-0.932042978	0.351314315	0.849311436
LOC122154418	5.545634242	-0.441685179	0.474519485	-0.930805148	0.351954366	0.849311436
LOC122154852	5.633827116	0.28897293	0.310340158	0.931149009	0.35177649	0.849311436
LTK	185.1788954	-0.181389475	0.194453884	-0.93281487	0.350915562	0.849311436
MST1R	141.6600475	-0.145428149	0.155943556	-0.932569148	0.351042469	0.849311436
MTFP1	38.89255735	-0.205947007	0.221323054	-0.930526681	0.352098456	0.849311436
PGF	99.79438875	-0.164353364	0.176566094	-0.930831963	0.351940493	0.849311436
PHAF1	897.3251465	0.08668898	0.093263436	0.929506608	0.352626602	0.849311436
PIK3IP1	545.8058307	-0.05543568	0.059645932	-0.929412577	0.352675312	0.849311436
PMM1	1494.96339	-0.130183275	0.139798566	-0.931220386	0.351739575	0.849311436
PPP2R3C	945.2623961	-0.100668993	0.108214501	-0.930272669	0.352229925	0.849311436
RPIA	1194.608504	-0.086606884	0.093037654	-0.93087992	0.351915683	0.849311436
SANBR	392.4492156	0.06567592	0.070644826	0.929663547	0.352545314	0.849311436
SDCCAG8	184.2372826	0.12318857	0.132521719	0.929572683	0.352592377	0.849311436
SMPX	640.305465	0.124294975	0.133323809	0.932278904	0.351192407	0.849311436
TANC1	3258.901284	0.059458604	0.063920012	0.930203278	0.352265845	0.849311436
TCOF1	1085.276231	0.199660846	0.214577251	0.930484687	0.352120189	0.849311436
THAP7	949.6711674	-0.122768897	0.132040884	-0.929779424	0.352485302	0.849311436
TTN	16.45239953	-0.211128548	0.226116174	-0.933717143	0.35044982	0.849311436
TYSND1	900.8597943	-0.112126181	0.120188204	-0.932921681	0.350860407	0.849311436
UGDH	1501.819402	-0.098244938	0.105662882	-0.929796123	0.352476654	0.849311436
UHMK1	11665.64064	-0.091307209	0.09801481	-0.931565433	0.351561154	0.849311436
UST	736.2262197	0.076719323	0.082180401	0.93354769	0.350537259	0.849311436
VCL	1413.731644	0.160681464	0.172312937	0.93249797	0.351079235	0.849311436
CNN3	5947.330759	0.043753975	0.047098178	0.928995073	0.35289164	0.849542877
GAB3	57.33761187	-0.172296456	0.185466068	-0.928991797	0.352893337	0.849542877
LOC122153500	1.167188708	-0.677358295	0.729223094	-0.928876637	0.352953022	0.849563398
SPRTN	991.8388622	-0.050953037	0.054860396	-0.92877632	0.353005019	0.849565412
ACKR1	8.914322559	-0.251664186	0.27185332	-0.925735196	0.354583612	0.849808842
AKAP1	5447.68827	0.055757392	0.060246381	0.925489477	0.354711355	0.849808842
AKAP9	1066.125319	0.239653643	0.259553318	0.92333107	0.355834701	0.849808842
ARL6IP5	10098.05905	-0.091407656	0.09877463	-0.925416335	0.354749385	0.849808842
CCPG1	3814.949473	0.134284766	0.14531414	0.924099789	0.355434363	0.849808842
CROT	8847.366772	0.073887873	0.079895303	0.924808729	0.355065409	0.849808842
CTTN	5088.298368	0.114941969	0.124332565	0.924471951	0.355240649	0.849808842
CUNH11orf49	346.5757892	-0.132500732	0.142946498	-0.926925351	0.353965294	0.849808842
DDX55	408.0025835	0.074703751	0.080523398	0.92772725	0.353549069	0.849808842
DEK	2305.350101	0.090363981	0.097838014	0.923608086	0.355690402	0.849808842
DHX58	388.9740847	-0.098706886	0.106716027	-0.924949035	0.354992418	0.849808842
DNAJC25	724.7932874	0.073585585	0.079326613	0.927627978	0.35360058	0.849808842
DNLZ	725.5503044	-0.158625074	0.171519654	-0.924821562	0.355058733	0.849808842
EDC4	1479.721572	0.11859054	0.128436919	0.923336844	0.355831693	0.849808842
EHBP1	2106.481026	0.144162762	0.155662762	0.926122347	0.354382402	0.849808842
EPB41L5	955.787126	0.08860161	0.095516031	0.92760984	0.353609992	0.849808842
EPB42	64.31351045	0.137772842	0.149168007	0.92360852	0.355690176	0.849808842
FAF2	2488.769115	-0.035610053	0.038451886	-0.926093798	0.354397237	0.849808842
FKBP10	2415.77783	-0.110708936	0.119713053	-0.924785833	0.355077321	0.849808842
FKBP15	1981.439833	0.118264795	0.128053649	0.923556617	0.35571721	0.849808842
FLVCR1	1622.877236	0.092983855	0.100629428	0.924022494	0.355474604	0.849808842
GFOD1	2917.439864	0.089916622	0.096983694	0.927131338	0.353858347	0.849808842
GNB3	14.40095352	-0.35160887	0.379510415	-0.926480162	0.354196502	0.849808842
GPATCH11	2438.065352	-0.059752435	0.064454504	-0.927048253	0.353901482	0.849808842
IFT81	324.8821932	0.121199324	0.131210712	0.923699916	0.355642576	0.849808842
JPT2	12328.17829	-0.076259411	0.082414722	-0.925312973	0.354803132	0.849808842
KCNAB1	75.59579888	0.184480667	0.199312493	0.925585065	0.354661658	0.849808842
LOC104355537	912.7064029	0.107403417	0.115945876	0.926323741	0.354277762	0.849808842
LOC104359309	28.76897196	-0.260983945	0.282304792	-0.924475788	0.355238652	0.849808842
